rank,result
31765,05:10:18
31766,05:10:20
31767,05:10:20
31768,05:10:20
31769,05:10:21
31770,05:10:21
31771,05:10:22
31772,05:10:22
31773,05:10:23
31774,05:10:23
31775,05:10:24
31776,05:10:24
31777,05:10:24
31778,05:10:25
31779,05:10:26
31780,05:10:26
31781,05:10:29
31782,05:10:29
31783,05:10:30
31784,05:10:32
31785,05:10:32
31786,05:10:32
31787,05:10:33
31788,05:10:33
31789,05:10:36
31790,05:10:36
31791,05:10:36
31792,05:10:37
31793,05:10:40
31794,05:10:41
31795,05:10:46
31796,05:10:46
31797,05:10:46
31798,05:10:47
31799,05:10:48
31800,05:10:48
31801,05:10:49
31802,05:10:50
31803,05:10:50
31804,05:10:50
31805,05:10:50
31806,05:10:51
31807,05:10:51
31808,05:10:51
31809,05:10:51
31810,05:10:52
31811,05:10:52
31812,05:10:53
31813,05:10:53
31814,05:10:53
31815,05:10:54
31816,05:10:54
31817,05:10:54
31818,05:10:55
31819,05:10:55
31820,05:10:56
31821,05:10:56
31822,05:10:56
31823,05:10:57
31824,05:10:58
31825,05:10:58
31826,05:10:58
31827,05:10:58
31828,05:10:59
31829,05:11:01
31830,05:11:01
31831,05:11:02
31832,05:11:02
31833,05:11:02
31834,05:11:02
31835,05:11:02
31836,05:11:02
31837,05:11:02
31838,05:11:02
31839,05:11:04
31840,05:11:04
31841,05:11:04
31842,05:11:05
31843,05:11:05
31844,05:11:06
31845,05:11:06
31846,05:11:07
31847,05:11:07
31848,05:11:07
31849,05:11:08
31850,05:11:08
31851,05:11:09
31852,05:11:09
31853,05:11:10
31854,05:11:10
31855,05:11:11
31856,05:11:11
31857,05:11:12
31858,05:11:12
31859,05:11:12
31860,05:11:13
31861,05:11:13
31862,05:11:13
31863,05:11:13
31864,05:11:13
31865,05:11:14
31866,05:11:15
31867,05:11:15
31868,05:11:16
31869,05:11:16
31870,05:11:16
31871,05:11:17
31872,05:11:17
31873,05:11:18
31874,05:11:18
31875,05:11:18
31876,05:11:21
31877,05:11:21
31878,05:11:21
31879,05:11:21
31880,05:11:22
31881,05:11:23
31882,05:11:23
31883,05:11:25
31884,05:11:25
31885,05:11:27
31886,05:11:27
31887,05:11:27
31888,05:11:28
31889,05:11:29
31890,05:11:29
31891,05:11:29
31892,05:11:30
31893,05:11:30
31894,05:11:30
31895,05:11:31
31896,05:11:32
31897,05:11:33
31898,05:11:33
31899,05:11:33
31900,05:11:34
31901,05:11:35
31902,05:11:36
31903,05:11:37
31904,05:11:37
31905,05:11:38
31906,05:11:38
31907,05:11:39
31908,05:11:40
31909,05:11:41
31910,05:11:42
31911,05:11:43
31912,05:11:45
31913,05:11:45
31914,05:11:46
31915,05:11:48
31916,05:11:48
31917,05:11:49
31918,05:11:50
31919,05:11:51
31920,05:11:53
31921,05:11:53
31922,05:11:54
31923,05:11:55
31924,05:11:56
31925,05:11:56
31926,05:11:57
31927,05:11:57
31928,05:11:57
31929,05:11:58
31930,05:12:01
31931,05:12:01
31932,05:12:06
31933,05:12:07
31934,05:12:10
31935,05:12:10
31936,05:12:10
31937,05:12:12
31938,05:12:12
31939,05:12:12
31940,05:12:13
31941,05:12:13
31942,05:12:14
31943,05:12:16
31944,05:12:16
31945,05:12:16
31946,05:12:17
31947,05:12:17
31948,05:12:18
31949,05:12:19
31950,05:12:20
31951,05:12:20
31952,05:12:22
31953,05:12:22
31954,05:12:23
31955,05:12:23
31956,05:12:24
31957,05:12:25
31958,05:12:25
31959,05:12:27
31960,05:12:27
31961,05:12:27
31962,05:12:27
31963,05:12:28
31964,05:12:30
31965,05:12:31
31966,05:12:32
31967,05:12:33
31968,05:12:33
31969,05:12:33
31970,05:12:35
31971,05:12:35
31972,05:12:36
31973,05:12:36
31974,05:12:36
31975,05:12:36
31976,05:12:37
31977,05:12:37
31978,05:12:37
31979,05:12:38
31980,05:12:38
31981,05:12:38
31982,05:12:38
31983,05:12:39
31984,05:12:39
31985,05:12:39
31986,05:12:39
31987,05:12:39
31988,05:12:40
31989,05:12:41
31990,05:12:43
31991,05:12:43
31992,05:12:44
31993,05:12:45
31994,05:12:45
31995,05:12:45
31996,05:12:45
31997,05:12:45
31998,05:12:46
31999,05:12:49
32000,05:12:49
32001,05:12:49
32002,05:12:51
32003,05:12:52
32004,05:12:52
32005,05:12:52
32006,05:12:53
32007,05:12:53
32008,05:12:53
32009,05:12:54
32010,05:12:54
32011,05:12:54
32012,05:12:55
32013,05:12:56
32014,05:12:58
32015,05:12:58
32016,05:12:58
32017,05:13:00
32018,05:13:01
32019,05:13:01
32020,05:13:01
32021,05:13:02
32022,05:13:03
32023,05:13:03
32024,05:13:04
32025,05:13:05
32026,05:13:06
32027,05:13:06
32028,05:13:06
32029,05:13:07
32030,05:13:07
32031,05:13:07
32032,05:13:08
32033,05:13:08
32034,05:13:09
32035,05:13:12
32036,05:13:13
32037,05:13:13
32038,05:13:15
32039,05:13:19
32040,05:13:21
32041,05:13:21
32042,05:13:22
32043,05:13:22
32044,05:13:22
32045,05:13:23
32046,05:13:23
32047,05:13:23
32048,05:13:24
32049,05:13:25
32050,05:13:26
32051,05:13:26
32052,05:13:26
32053,05:13:26
32054,05:13:27
32055,05:13:27
32056,05:13:27
32057,05:13:27
32058,05:13:27
32059,05:13:28
32060,05:13:28
32061,05:13:28
32062,05:13:28
32063,05:13:28
32064,05:13:29
32065,05:13:29
32066,05:13:29
32067,05:13:31
32068,05:13:31
32069,05:13:32
32070,05:13:32
32071,05:13:33
32072,05:13:33
32073,05:13:33
32074,05:13:35
32075,05:13:36
32076,05:13:37
32077,05:13:38
32078,05:13:38
32079,05:13:39
32080,05:13:39
32081,05:13:39
32082,05:13:40
32083,05:13:41
32084,05:13:41
32085,05:13:42
32086,05:13:42
32087,05:13:43
32088,05:13:44
32089,05:13:44
32090,05:13:45
32091,05:13:46
32092,05:13:46
32093,05:13:47
32094,05:13:49
32095,05:13:50
32096,05:13:51
32097,05:13:51
32098,05:13:51
32099,05:13:51
32100,05:13:52
32101,05:13:52
32102,05:13:53
32103,05:13:55
32104,05:13:56
32105,05:13:56
32106,05:13:58
32107,05:14:00
32108,05:14:00
32109,05:14:00
32110,05:14:01
32111,05:14:01
32112,05:14:02
32113,05:14:03
32114,05:14:04
32115,05:14:06
32116,05:14:07
32117,05:14:07
32118,05:14:08
32119,05:14:08
32120,05:14:09
32121,05:14:11
32122,05:14:13
32123,05:14:13
32124,05:14:15
32125,05:14:15
32126,05:14:15
32127,05:14:17
32128,05:14:18
32129,05:14:18
32130,05:14:19
32131,05:14:20
32132,05:14:22
32133,05:14:23
32134,05:14:23
32135,05:14:24
32136,05:14:25
32137,05:14:26
32138,05:14:27
32139,05:14:32
32140,05:14:32
32141,05:14:34
32142,05:14:34
32143,05:14:37
32144,05:14:37
32145,05:14:37
32146,05:14:37
32147,05:14:37
32148,05:14:38
32149,05:14:38
32150,05:14:39
32151,05:14:40
32152,05:14:40
32153,05:14:41
32154,05:14:43
32155,05:14:43
32156,05:14:43
32157,05:14:44
32158,05:14:45
32159,05:14:45
32160,05:14:49
32161,05:14:49
32162,05:14:50
32163,05:14:51
32164,05:14:53
32165,05:14:53
32166,05:14:54
32167,05:14:54
32168,05:14:55
32169,05:14:55
32170,05:14:56
32171,05:14:58
32172,05:14:58
32173,05:14:59
32174,05:14:59
32175,05:15:00
32176,05:15:00
32177,05:15:01
32178,05:15:05
32179,05:15:05
32180,05:15:07
32181,05:15:10
32182,05:15:12
32183,05:15:14
32184,05:15:14
32185,05:15:17
32186,05:15:18
32187,05:15:20
32188,05:15:21
32189,05:15:23
32190,05:15:23
32191,05:15:23
32192,05:15:24
32193,05:15:24
32194,05:15:28
32195,05:15:30
32196,05:15:31
32197,05:15:32
32198,05:15:32
32199,05:15:32
32200,05:15:34
32201,05:15:36
32202,05:15:36
32203,05:15:40
32204,05:15:40
32205,05:15:41
32206,05:15:41
32207,05:15:42
32208,05:15:42
32209,05:15:44
32210,05:15:44
32211,05:15:45
32212,05:15:45
32213,05:15:46
32214,05:15:48
32215,05:15:49
32216,05:15:49
32217,05:15:50
32218,05:15:51
32219,05:15:51
32220,05:15:51
32221,05:15:54
32222,05:15:57
32223,05:15:57
32224,05:15:57
32225,05:15:57
32226,05:15:58
32227,05:15:59
32228,05:15:59
32229,05:16:00
32230,05:16:01
32231,05:16:01
32232,05:16:02
32233,05:16:02
32234,05:16:03
32235,05:16:06
32236,05:16:09
32237,05:16:10
32238,05:16:11
32239,05:16:14
32240,05:16:17
32241,05:16:19
32242,05:16:20
32243,05:16:22
32244,05:16:22
32245,05:16:22
32246,05:16:23
32247,05:16:25
32248,05:16:25
32249,05:16:25
32250,05:16:27
32251,05:16:27
32252,05:16:29
32253,05:16:29
32254,05:16:29
32255,05:16:29
32256,05:16:30
32257,05:16:33
32258,05:16:36
32259,05:16:37
32260,05:16:37
32261,05:16:40
32262,05:16:40
32263,05:16:41
32264,05:16:41
32265,05:16:41
32266,05:16:42
32267,05:16:42
32268,05:16:45
32269,05:16:46
32270,05:16:46
32271,05:16:47
32272,05:16:48
32273,05:16:48
32274,05:16:49
32275,05:16:49
32276,05:16:49
32277,05:16:50
32278,05:16:50
32279,05:16:50
32280,05:16:52
32281,05:16:52
32282,05:16:53
32283,05:16:54
32284,05:16:55
32285,05:16:56
32286,05:16:56
32287,05:16:56
32288,05:16:57
32289,05:16:57
32290,05:16:58
32291,05:17:00
32292,05:17:01
32293,05:17:03
32294,05:17:03
32295,05:17:04
32296,05:17:05
32297,05:17:05
32298,05:17:06
32299,05:17:06
32300,05:17:08
32301,05:17:08
32302,05:17:09
32303,05:17:09
32304,05:17:09
32305,05:17:09
32306,05:17:10
32307,05:17:12
32308,05:17:13
32309,05:17:16
32310,05:17:16
32311,05:17:21
32312,05:17:23
32313,05:17:23
32314,05:17:24
32315,05:17:24
32316,05:17:24
32317,05:17:24
32318,05:17:25
32319,05:17:26
32320,05:17:26
32321,05:17:27
32322,05:17:27
32323,05:17:27
32324,05:17:27
32325,05:17:27
32326,05:17:28
32327,05:17:29
32328,05:17:29
32329,05:17:29
32330,05:17:30
32331,05:17:31
32332,05:17:32
32333,05:17:33
32334,05:17:38
32335,05:17:39
32336,05:17:41
32337,05:17:41
32338,05:17:42
32339,05:17:42
32340,05:17:43
32341,05:17:44
32342,05:17:44
32343,05:17:47
32344,05:17:50
32345,05:17:50
32346,05:17:50
32347,05:17:50
32348,05:17:50
32349,05:17:51
32350,05:17:52
32351,05:17:53
32352,05:17:54
32353,05:17:55
32354,05:17:56
32355,05:18:02
32356,05:18:04
32357,05:18:06
32358,05:18:07
32359,05:18:08
32360,05:18:09
32361,05:18:10
32362,05:18:12
32363,05:18:12
32364,05:18:12
32365,05:18:12
32366,05:18:12
32367,05:18:13
32368,05:18:13
32369,05:18:14
32370,05:18:14
32371,05:18:14
32372,05:18:16
32373,05:18:18
32374,05:18:18
32375,05:18:18
32376,05:18:18
32377,05:18:19
32378,05:18:19
32379,05:18:19
32380,05:18:19
32381,05:18:20
32382,05:18:20
32383,05:18:21
32384,05:18:21
32385,05:18:23
32386,05:18:23
32387,05:18:24
32388,05:18:24
32389,05:18:25
32390,05:18:25
32391,05:18:25
32392,05:18:26
32393,05:18:26
32394,05:18:27
32395,05:18:27
32396,05:18:28
32397,05:18:28
32398,05:18:29
32399,05:18:30
32400,05:18:31
32401,05:18:31
32402,05:18:32
32403,05:18:32
32404,05:18:33
32405,05:18:36
32406,05:18:38
32407,05:18:39
32408,05:18:40
32409,05:18:40
32410,05:18:41
32411,05:18:41
32412,05:18:41
32413,05:18:42
32414,05:18:42
32415,05:18:42
32416,05:18:42
32417,05:18:43
32418,05:18:43
32419,05:18:43
32420,05:18:43
32421,05:18:44
32422,05:18:44
32423,05:18:44
32424,05:18:44
32425,05:18:44
32426,05:18:44
32427,05:18:44
32428,05:18:44
32429,05:18:44
32430,05:18:45
32431,05:18:45
32432,05:18:45
32433,05:18:45
32434,05:18:45
32435,05:18:46
32436,05:18:46
32437,05:18:46
32438,05:18:46
32439,05:18:46
32440,05:18:46
32441,05:18:47
32442,05:18:47
32443,05:18:47
32444,05:18:47
32445,05:18:48
32446,05:18:48
32447,05:18:48
32448,05:18:49
32449,05:18:49
32450,05:18:50
32451,05:18:50
32452,05:18:51
32453,05:18:51
32454,05:18:52
32455,05:18:52
32456,05:18:53
32457,05:18:54
32458,05:18:55
32459,05:18:56
32460,05:18:57
32461,05:18:58
32462,05:19:02
32463,05:19:02
32464,05:19:02
32465,05:19:02
32466,05:19:02
32467,05:19:03
32468,05:19:03
32469,05:19:04
32470,05:19:04
32471,05:19:04
32472,05:19:05
32473,05:19:05
32474,05:19:07
32475,05:19:08
32476,05:19:11
32477,05:19:11
32478,05:19:13
32479,05:19:16
32480,05:19:16
32481,05:19:17
32482,05:19:17
32483,05:19:17
32484,05:19:18
32485,05:19:18
32486,05:19:18
32487,05:19:18
32488,05:19:20
32489,05:19:21
32490,05:19:21
32491,05:19:22
32492,05:19:22
32493,05:19:23
32494,05:19:23
32495,05:19:24
32496,05:19:25
32497,05:19:25
32498,05:19:26
32499,05:19:26
32500,05:19:27
32501,05:19:27
32502,05:19:30
32503,05:19:30
32504,05:19:31
32505,05:19:31
32506,05:19:33
32507,05:19:34
32508,05:19:34
32509,05:19:35
32510,05:19:36
32511,05:19:36
32512,05:19:36
32513,05:19:37
32514,05:19:37
32515,05:19:38
32516,05:19:40
32517,05:19:45
32518,05:19:46
32519,05:19:47
32520,05:19:47
32521,05:19:50
32522,05:19:50
32523,05:19:50
32524,05:19:50
32525,05:19:50
32526,05:19:51
32527,05:19:51
32528,05:19:51
32529,05:19:53
32530,05:19:53
32531,05:19:55
32532,05:19:55
32533,05:19:56
32534,05:19:56
32535,05:19:58
32536,05:19:59
32537,05:19:59
32538,05:20:00
32539,05:20:01
32540,05:20:01
32541,05:20:04
32542,05:20:04
32543,05:20:05
32544,05:20:07
32545,05:20:08
32546,05:20:08
32547,05:20:08
32548,05:20:09
32549,05:20:09
32550,05:20:10
32551,05:20:11
32552,05:20:13
32553,05:20:13
32554,05:20:13
32555,05:20:13
32556,05:20:14
32557,05:20:14
32558,05:20:14
32559,05:20:15
32560,05:20:15
32561,05:20:17
32562,05:20:18
32563,05:20:18
32564,05:20:20
32565,05:20:20
32566,05:20:21
32567,05:20:25
32568,05:20:26
32569,05:20:27
32570,05:20:27
32571,05:20:30
32572,05:20:30
32573,05:20:32
32574,05:20:32
32575,05:20:33
32576,05:20:34
32577,05:20:34
32578,05:20:38
32579,05:20:38
32580,05:20:38
32581,05:20:40
32582,05:20:40
32583,05:20:42
32584,05:20:44
32585,05:20:45
32586,05:20:45
32587,05:20:47
32588,05:20:48
32589,05:20:48
32590,05:20:50
32591,05:20:50
32592,05:20:52
32593,05:20:52
32594,05:20:53
32595,05:20:53
32596,05:20:55
32597,05:20:57
32598,05:20:58
32599,05:20:59
32600,05:20:59
32601,05:21:00
32602,05:21:00
32603,05:21:01
32604,05:21:07
32605,05:21:07
32606,05:21:09
32607,05:21:10
32608,05:21:10
32609,05:21:12
32610,05:21:14
32611,05:21:15
32612,05:21:18
32613,05:21:18
32614,05:21:19
32615,05:21:21
32616,05:21:21
32617,05:21:23
32618,05:21:23
32619,05:21:24
32620,05:21:25
32621,05:21:25
32622,05:21:26
32623,05:21:29
32624,05:21:29
32625,05:21:30
32626,05:21:32
32627,05:21:32
32628,05:21:33
32629,05:21:34
32630,05:21:35
32631,05:21:35
32632,05:21:37
32633,05:21:43
32634,05:21:44
32635,05:21:44
32636,05:21:46
32637,05:21:48
32638,05:21:49
32639,05:21:49
32640,05:21:51
32641,05:21:51
32642,05:21:52
32643,05:21:54
32644,05:21:59
32645,05:22:03
32646,05:22:04
32647,05:22:04
32648,05:22:05
32649,05:22:05
32650,05:22:07
32651,05:22:08
32652,05:22:09
32653,05:22:10
32654,05:22:11
32655,05:22:14
32656,05:22:15
32657,05:22:15
32658,05:22:16
32659,05:22:16
32660,05:22:16
32661,05:22:18
32662,05:22:20
32663,05:22:23
32664,05:22:24
32665,05:22:25
32666,05:22:25
32667,05:22:26
32668,05:22:27
32669,05:22:30
32670,05:22:30
32671,05:22:30
32672,05:22:30
32673,05:22:31
32674,05:22:32
32675,05:22:33
32676,05:22:34
32677,05:22:35
32678,05:22:38
32679,05:22:40
32680,05:22:41
32681,05:22:42
32682,05:22:42
32683,05:22:47
32684,05:22:53
32685,05:22:53
32686,05:22:53
32687,05:22:53
32688,05:22:54
32689,05:22:55
32690,05:23:01
32691,05:23:01
32692,05:23:02
32693,05:23:02
32694,05:23:03
32695,05:23:03
32696,05:23:04
32697,05:23:06
32698,05:23:07
32699,05:23:07
32700,05:23:08
32701,05:23:08
32702,05:23:10
32703,05:23:10
32704,05:23:12
32705,05:23:16
32706,05:23:17
32707,05:23:17
32708,05:23:17
32709,05:23:20
32710,05:23:22
32711,05:23:22
32712,05:23:23
32713,05:23:23
32714,05:23:24
32715,05:23:24
32716,05:23:27
32717,05:23:28
32718,05:23:29
32719,05:23:31
32720,05:23:32
32721,05:23:37
32722,05:23:37
32723,05:23:39
32724,05:23:40
32725,05:23:41
32726,05:23:41
32727,05:23:42
32728,05:23:42
32729,05:23:42
32730,05:23:43
32731,05:23:43
32732,05:23:43
32733,05:23:43
32734,05:23:43
32735,05:23:44
32736,05:23:44
32737,05:23:45
32738,05:23:46
32739,05:23:46
32740,05:23:49
32741,05:23:52
32742,05:23:52
32743,05:23:52
32744,05:23:52
32745,05:23:54
32746,05:23:56
32747,05:23:57
32748,05:23:57
32749,05:23:58
32750,05:23:58
32751,05:24:00
32752,05:24:01
32753,05:24:01
32754,05:24:02
32755,05:24:02
32756,05:24:03
32757,05:24:06
32758,05:24:06
32759,05:24:10
32760,05:24:10
32761,05:24:11
32762,05:24:12
32763,05:24:13
32764,05:24:13
32765,05:24:14
32766,05:24:15
32767,05:24:16
32768,05:24:18
32769,05:24:18
32770,05:24:19
32771,05:24:21
32772,05:24:22
32773,05:24:22
32774,05:24:26
32775,05:24:27
32776,05:24:28
32777,05:24:30
32778,05:24:30
32779,05:24:31
32780,05:24:31
32781,05:24:33
32782,05:24:33
32783,05:24:34
32784,05:24:36
32785,05:24:38
32786,05:24:38
32787,05:24:39
32788,05:24:40
32789,05:24:40
32790,05:24:42
32791,05:24:42
32792,05:24:44
32793,05:24:45
32794,05:24:45
32795,05:24:45
32796,05:24:48
32797,05:24:50
32798,05:24:52
32799,05:24:52
32800,05:24:54
32801,05:24:54
32802,05:24:54
32803,05:24:57
32804,05:24:57
32805,05:24:59
32806,05:25:00
32807,05:25:00
32808,05:25:04
32809,05:25:04
32810,05:25:06
32811,05:25:06
32812,05:25:06
32813,05:25:06
32814,05:25:07
32815,05:25:08
32816,05:25:09
32817,05:25:11
32818,05:25:11
32819,05:25:12
32820,05:25:13
32821,05:25:13
32822,05:25:16
32823,05:25:17
32824,05:25:17
32825,05:25:18
32826,05:25:18
32827,05:25:18
32828,05:25:18
32829,05:25:20
32830,05:25:22
32831,05:25:24
32832,05:25:25
32833,05:25:26
32834,05:25:28
32835,05:25:30
32836,05:25:30
32837,05:25:31
32838,05:25:32
32839,05:25:34
32840,05:25:35
32841,05:25:35
32842,05:25:35
32843,05:25:36
32844,05:25:38
32845,05:25:40
32846,05:25:40
32847,05:25:41
32848,05:25:41
32849,05:25:42
32850,05:25:42
32851,05:25:42
32852,05:25:42
32853,05:25:44
32854,05:25:44
32855,05:25:44
32856,05:25:48
32857,05:25:50
32858,05:25:50
32859,05:25:54
32860,05:25:54
32861,05:25:55
32862,05:25:55
32863,05:25:57
32864,05:25:58
32865,05:26:02
32866,05:26:03
32867,05:26:04
32868,05:26:05
32869,05:26:06
32870,05:26:09
32871,05:26:11
32872,05:26:14
32873,05:26:15
32874,05:26:16
32875,05:26:16
32876,05:26:16
32877,05:26:17
32878,05:26:17
32879,05:26:17
32880,05:26:18
32881,05:26:18
32882,05:26:20
32883,05:26:21
32884,05:26:21
32885,05:26:22
32886,05:26:22
32887,05:26:23
32888,05:26:23
32889,05:26:26
32890,05:26:28
32891,05:26:28
32892,05:26:28
32893,05:26:29
32894,05:26:29
32895,05:26:29
32896,05:26:31
32897,05:26:32
32898,05:26:32
32899,05:26:34
32900,05:26:35
32901,05:26:36
32902,05:26:37
32903,05:26:38
32904,05:26:40
32905,05:26:40
32906,05:26:42
32907,05:26:43
32908,05:26:43
32909,05:26:43
32910,05:26:45
32911,05:26:49
32912,05:26:50
32913,05:26:50
32914,05:26:52
32915,05:26:55
32916,05:26:55
32917,05:26:57
32918,05:26:57
32919,05:26:57
32920,05:26:59
32921,05:26:59
32922,05:27:00
32923,05:27:01
32924,05:27:02
32925,05:27:03
32926,05:27:03
32927,05:27:07
32928,05:27:07
32929,05:27:08
32930,05:27:09
32931,05:27:10
32932,05:27:11
32933,05:27:12
32934,05:27:12
32935,05:27:14
32936,05:27:17
32937,05:27:19
32938,05:27:20
32939,05:27:21
32940,05:27:21
32941,05:27:22
32942,05:27:22
32943,05:27:23
32944,05:27:24
32945,05:27:28
32946,05:27:30
32947,05:27:30
32948,05:27:32
32949,05:27:34
32950,05:27:37
32951,05:27:38
32952,05:27:39
32953,05:27:39
32954,05:27:41
32955,05:27:42
32956,05:27:44
32957,05:27:45
32958,05:27:45
32959,05:27:45
32960,05:27:45
32961,05:27:45
32962,05:27:46
32963,05:27:48
32964,05:27:49
32965,05:27:50
32966,05:27:50
32967,05:27:52
32968,05:27:52
32969,05:27:54
32970,05:27:56
32971,05:27:57
32972,05:28:01
32973,05:28:03
32974,05:28:04
32975,05:28:05
32976,05:28:07
32977,05:28:07
32978,05:28:07
32979,05:28:09
32980,05:28:09
32981,05:28:09
32982,05:28:10
32983,05:28:10
32984,05:28:12
32985,05:28:13
32986,05:28:14
32987,05:28:16
32988,05:28:16
32989,05:28:16
32990,05:28:17
32991,05:28:20
32992,05:28:20
32993,05:28:22
32994,05:28:27
32995,05:28:28
32996,05:28:31
32997,05:28:34
32998,05:28:34
32999,05:28:35
33000,05:28:40
33001,05:28:42
33002,05:28:43
33003,05:28:44
33004,05:28:47
33005,05:28:47
33006,05:28:47
33007,05:28:49
33008,05:28:50
33009,05:28:50
33010,05:28:51
33011,05:28:51
33012,05:28:51
33013,05:28:53
33014,05:28:54
33015,05:28:54
33016,05:28:55
33017,05:28:55
33018,05:28:55
33019,05:28:55
33020,05:28:56
33021,05:28:57
33022,05:28:59
33023,05:29:01
33024,05:29:05
33025,05:29:06
33026,05:29:07
33027,05:29:07
33028,05:29:08
33029,05:29:08
33030,05:29:10
33031,05:29:12
33032,05:29:12
33033,05:29:13
33034,05:29:13
33035,05:29:13
33036,05:29:16
33037,05:29:18
33038,05:29:19
33039,05:29:20
33040,05:29:21
33041,05:29:21
33042,05:29:24
33043,05:29:25
33044,05:29:25
33045,05:29:26
33046,05:29:27
33047,05:29:27
33048,05:29:27
33049,05:29:28
33050,05:29:28
33051,05:29:30
33052,05:29:31
33053,05:29:32
33054,05:29:34
33055,05:29:36
33056,05:29:40
33057,05:29:41
33058,05:29:44
33059,05:29:45
33060,05:29:46
33061,05:29:46
33062,05:29:48
33063,05:29:48
33064,05:29:48
33065,05:29:50
33066,05:29:50
33067,05:29:50
33068,05:29:52
33069,05:29:53
33070,05:29:53
33071,05:29:54
33072,05:29:54
33073,05:29:55
33074,05:29:57
33075,05:29:57
33076,05:29:58
33077,05:30:00
33078,05:30:02
33079,05:30:03
33080,05:30:03
33081,05:30:03
33082,05:30:04
33083,05:30:04
33084,05:30:06
33085,05:30:09
33086,05:30:10
33087,05:30:10
33088,05:30:11
33089,05:30:11
33090,05:30:14
33091,05:30:15
33092,05:30:20
33093,05:30:22
33094,05:30:25
33095,05:30:27
33096,05:30:28
33097,05:30:29
33098,05:30:29
33099,05:30:31
33100,05:30:31
33101,05:30:39
33102,05:30:40
33103,05:30:41
33104,05:30:41
33105,05:30:42
33106,05:30:43
33107,05:30:43
33108,05:30:43
33109,05:30:44
33110,05:30:45
33111,05:30:46
33112,05:30:47
33113,05:30:47
33114,05:30:49
33115,05:30:49
33116,05:30:50
33117,05:30:51
33118,05:30:51
33119,05:30:52
33120,05:30:56
33121,05:30:59
33122,05:30:59
33123,05:31:01
33124,05:31:01
33125,05:31:02
33126,05:31:02
33127,05:31:03
33128,05:31:06
33129,05:31:07
33130,05:31:12
33131,05:31:12
33132,05:31:13
33133,05:31:15
33134,05:31:16
33135,05:31:16
33136,05:31:17
33137,05:31:18
33138,05:31:18
33139,05:31:18
33140,05:31:18
33141,05:31:20
33142,05:31:20
33143,05:31:20
33144,05:31:22
33145,05:31:23
33146,05:31:23
33147,05:31:26
33148,05:31:27
33149,05:31:27
33150,05:31:28
33151,05:31:30
33152,05:31:33
33153,05:31:33
33154,05:31:33
33155,05:31:35
33156,05:31:36
33157,05:31:36
33158,05:31:37
33159,05:31:38
33160,05:31:43
33161,05:31:43
33162,05:31:43
33163,05:31:44
33164,05:31:44
33165,05:31:46
33166,05:31:48
33167,05:31:48
33168,05:31:48
33169,05:31:48
33170,05:31:51
33171,05:31:51
33172,05:31:56
33173,05:32:01
33174,05:32:02
33175,05:32:03
33176,05:32:06
33177,05:32:08
33178,05:32:08
33179,05:32:09
33180,05:32:10
33181,05:32:12
33182,05:32:12
33183,05:32:15
33184,05:32:15
33185,05:32:15
33186,05:32:16
33187,05:32:18
33188,05:32:21
33189,05:32:23
33190,05:32:24
33191,05:32:26
33192,05:32:26
33193,05:32:26
33194,05:32:27
33195,05:32:27
33196,05:32:28
33197,05:32:29
33198,05:32:30
33199,05:32:30
33200,05:32:31
33201,05:32:32
33202,05:32:34
33203,05:32:34
33204,05:32:38
33205,05:32:39
33206,05:32:39
33207,05:32:40
33208,05:32:40
33209,05:32:43
